"comment_id","status_id","parent_id","sentence_number","sentence_id"
"10150101909598211_14974303","92886373210_10150101910628211",-1,0,25895
"10150101909598211_14974303","92886373210_10150101910628211",-1,1,47456
"10150101909598211_14974303","92886373210_10150101910628211",-1,2,63616
"10150101909598211_14974972","92886373210_10150101910628211",-1,0,104391
"10150101909598211_14975418","92886373210_10150101910628211",-1,0,65347
"10150101909598211_14975418","92886373210_10150101910628211",-1,1,64170
"10150101909598211_14975418","92886373210_10150101910628211",-1,2,125669
"10150101909598211_14975782","92886373210_10150101910628211",-1,0,118033
"10150101909598211_14975899","92886373210_10150101910628211",-1,0,39274
"10150101909598211_14975899","92886373210_10150101910628211",-1,1,103942
"10150101909598211_14976073","92886373210_10150101910628211",-1,0,160305
"10150101909598211_14976183","92886373210_10150101910628211",-1,0,51221
"10150101909598211_14976232","92886373210_10150101910628211",-1,0,65969
"10150101909598211_14976247","92886373210_10150101910628211",-1,0,76635
"10150101909598211_14977042","92886373210_10150101910628211",-1,0,9993
"10150101909598211_14977042","92886373210_10150101910628211",-1,1,18215
"10150101909598211_14978985","92886373210_10150101910628211",-1,0,34525
"10150101909598211_14979274","92886373210_10150101910628211",-1,0,132817
"10150101909598211_14988343","92886373210_10150101910628211",-1,0,48639
"10150101909598211_14989763","92886373210_10150101910628211",-1,0,72585
"10150101909598211_14991786","92886373210_10150101910628211",-1,0,24328
"10150101909598211_14991786","92886373210_10150101910628211",-1,1,47450
"10150102575473783_10153854089818783","92886373210_10150102575473783",-1,0,62653
"10150102575473783_14837379","92886373210_10150102575473783",-1,0,118555
"10150102575473783_14837379","92886373210_10150102575473783",-1,1,37461
"10150102575473783_14837382","92886373210_10150102575473783",-1,0,129750
"10150102575473783_14837386","92886373210_10150102575473783",-1,0,35266
"10150102575473783_14837390","92886373210_10150102575473783",-1,0,90272
"10150102575473783_14837391","92886373210_10150102575473783",-1,0,166379
"10150102575473783_14837395","92886373210_10150102575473783",-1,0,102563
"10150102575473783_14837397","92886373210_10150102575473783",-1,0,135428
"10150102575473783_14837403","92886373210_10150102575473783",-1,0,94072
"10150102575473783_14837405","92886373210_10150102575473783",-1,0,57092
"10150102575473783_14837416","92886373210_10150102575473783",-1,0,126018
"10150102575473783_14837420","92886373210_10150102575473783",-1,0,14928
"10150102575473783_14837426","92886373210_10150102575473783",-1,1,174910
"10150102575473783_14837426","92886373210_10150102575473783",-1,2,117497
"10150102575473783_14837435","92886373210_10150102575473783",-1,0,20409
"10150102575473783_14837437","92886373210_10150102575473783",-1,0,22399
"10150102575473783_14837441","92886373210_10150102575473783",-1,0,138028
"10150102575473783_14837444","92886373210_10150102575473783",-1,0,115668
"10150102575473783_14837446","92886373210_10150102575473783",-1,0,146351
"10150102575473783_14837446","92886373210_10150102575473783",-1,1,98091
"10150102575473783_14837449","92886373210_10150102575473783",-1,0,77715
"10150102575473783_14837459","92886373210_10150102575473783",-1,0,50148
"10150102575473783_14837482","92886373210_10150102575473783",-1,0,41275
"10150102575473783_14837494","92886373210_10150102575473783",-1,0,76960
"10150102575473783_14837499","92886373210_10150102575473783",-1,4,141948
"10150102575473783_14837499","92886373210_10150102575473783",-1,5,160937
"10150102575473783_14837512","92886373210_10150102575473783",-1,0,98153
"10150102575473783_14837512","92886373210_10150102575473783",-1,1,81841
"10150102575473783_14837519","92886373210_10150102575473783",-1,0,59025
"10150102575473783_14837523","92886373210_10150102575473783",-1,3,158233
"10150102575473783_14837523","92886373210_10150102575473783",-1,4,139399
"10150102575473783_14837525","92886373210_10150102575473783",-1,0,133037
"10150102575473783_14837528","92886373210_10150102575473783",-1,0,50427
"10150102575473783_14837579","92886373210_10150102575473783",-1,0,60435
"10150102575473783_14837621","92886373210_10150102575473783",-1,0,91214
"10150102575473783_14837662","92886373210_10150102575473783",-1,0,70458
"10150102575473783_14837709","92886373210_10150102575473783",-1,0,167258
"10150102575473783_14837733","92886373210_10150102575473783",-1,0,21903
"10150102575473783_14837746","92886373210_10150102575473783",-1,0,42424
"10150102575473783_14837752","92886373210_10150102575473783",-1,0,67331
"10150102575473783_14837757","92886373210_10150102575473783",-1,0,132976
"10150102575473783_14837783","92886373210_10150102575473783",-1,0,151658
"10150102575473783_14837783","92886373210_10150102575473783",-1,1,137681
"10150102575473783_14837821","92886373210_10150102575473783",-1,0,68489
"10150102575473783_14837821","92886373210_10150102575473783",-1,1,16663
"10150102575473783_14837821","92886373210_10150102575473783",-1,2,62292
"10150102575473783_14837847","92886373210_10150102575473783",-1,0,121262
"10150102575473783_14837847","92886373210_10150102575473783",-1,0,156898
"10150102575473783_14837847","92886373210_10150102575473783",-1,1,123081
"10150102575473783_14837847","92886373210_10150102575473783",-1,2,143972
"10150102575473783_14837884","92886373210_10150102575473783",-1,0,70224
"10150102575473783_14837889","92886373210_10150102575473783",-1,0,28177
"10150102575473783_14837889","92886373210_10150102575473783",-1,0,100338
"10150102575473783_14837889","92886373210_10150102575473783",-1,1,150272
"10150102575473783_14837889","92886373210_10150102575473783",-1,2,68161
"10150102575473783_14837889","92886373210_10150102575473783",-1,2,170841
"10150102575473783_14837889","92886373210_10150102575473783",-1,3,73638
"10150102575473783_14837889","92886373210_10150102575473783",-1,4,152197
"10150102575473783_14837889","92886373210_10150102575473783",-1,5,107146
"10150102575473783_14837889","92886373210_10150102575473783",-1,7,31656
"10150102575473783_14837889","92886373210_10150102575473783",-1,7,157945
"10150102575473783_14837889","92886373210_10150102575473783",-1,8,104203
"10150102575473783_14837889","92886373210_10150102575473783",-1,8,147011
"10150102575473783_14837889","92886373210_10150102575473783",-1,9,134128
"10150102575473783_14837889","92886373210_10150102575473783",-1,10,26647
"10150102575473783_14837889","92886373210_10150102575473783",-1,10,146310
"10150102575473783_14837889","92886373210_10150102575473783",-1,11,149919
"10150102575473783_14837889","92886373210_10150102575473783",-1,12,135310
"10150102575473783_14837983","92886373210_10150102575473783",-1,0,46916
"10150102575473783_14837996","92886373210_10150102575473783",-1,0,51420
"10150102575473783_14837996","92886373210_10150102575473783",-1,1,124488
"10150102575473783_14838092","92886373210_10150102575473783",-1,0,58745
"10150102575473783_14838093","92886373210_10150102575473783",-1,0,159412
"10150102575473783_14838093","92886373210_10150102575473783",-1,1,106830
"10150102575473783_14838093","92886373210_10150102575473783",-1,2,173262
"10150102575473783_14838383","92886373210_10150102575473783",-1,0,111119
"10150102575473783_14838479","92886373210_10150102575473783",-1,0,39154
"10150102575473783_14838590","92886373210_10150102575473783",-1,0,74732
"10150102575473783_14838678","92886373210_10150102575473783",-1,0,87225
"10150102575473783_14838751","92886373210_10150102575473783",-1,0,29770
"10150102575473783_14838768","92886373210_10150102575473783",-1,0,36183
"10150102575473783_14838768","92886373210_10150102575473783",-1,1,17564
"10150102575473783_14838777","92886373210_10150102575473783",-1,0,135203
"10150102575473783_14838777","92886373210_10150102575473783",-1,1,99619
"10150102575473783_14838845","92886373210_10150102575473783",-1,0,149819
"10150102575473783_14838878","92886373210_10150102575473783",-1,0,75200
"10150102575473783_14838878","92886373210_10150102575473783",-1,1,21917
"10150102575473783_14839034","92886373210_10150102575473783",-1,0,64162
"10150102575473783_14839061","92886373210_10150102575473783",-1,0,51867
"10150102575473783_14839316","92886373210_10150102575473783",-1,0,93766
"10150102575473783_14839411","92886373210_10150102575473783",-1,0,126363
"10150102575473783_14839934","92886373210_10150102575473783",-1,0,115185
"10150102575473783_14842021","92886373210_10150102575473783",-1,1,158397
"10150102575473783_14845065","92886373210_10150102575473783",-1,0,42487
"10150102575473783_21544064","92886373210_10150102575473783",-1,0,146437
"10150102575473783_21561802","92886373210_10150102575473783",-1,2,17312
"10150102575473783_21561802","92886373210_10150102575473783",-1,3,28087
"10150102575473783_26907716","92886373210_10150102575473783",-1,0,104310
"10150102575473783_31491568","92886373210_10150102575473783",-1,0,33751
"10150102575473783_31698233","92886373210_10150102575473783",-1,0,157842
"10150102748023783_10152912625953783","92886373210_10150102748023783",-1,0,31500
"10150102748023783_10152912625953783","92886373210_10150102748023783",-1,1,140132
"10150102748023783_10152958892053783","92886373210_10150102748023783",-1,0,15793
"10150102748023783_10152965363018783","92886373210_10150102748023783",-1,0,156259
"10150102748023783_14842406","92886373210_10150102748023783",-1,1,118473
"10150102748023783_14842430","92886373210_10150102748023783",-1,1,171868
"10150102748023783_14842639","92886373210_10150102748023783",-1,0,57257
"10150102748023783_14842709","92886373210_10150102748023783",-1,0,104694
"10150102748023783_14842965","92886373210_10150102748023783",-1,0,44269
"10150102748023783_14843214","92886373210_10150102748023783",-1,0,91978
"10150102748023783_14843214","92886373210_10150102748023783",-1,1,18511
"10150102748023783_14843544","92886373210_10150102748023783",-1,0,68590
"10150102748023783_14843682","92886373210_10150102748023783",-1,0,166605
"10150102748023783_14844209","92886373210_10150102748023783",-1,0,123474
"10150102748023783_14844209","92886373210_10150102748023783",-1,1,103831
"10150102748023783_14844420","92886373210_10150102748023783",-1,0,35458
"10150102748023783_14844959","92886373210_10150102748023783",-1,1,51161
"10150102748023783_14844959","92886373210_10150102748023783",-1,2,24464
"10150102748023783_14844959","92886373210_10150102748023783",-1,3,139838
"10150102748023783_14844959","92886373210_10150102748023783",-1,4,55209
"10150102748023783_14844959","92886373210_10150102748023783",-1,5,121683
"10150102748023783_14845500","92886373210_10150102748023783",-1,0,85770
"10150102748023783_14845516","92886373210_10150102748023783",-1,0,123462
"10150102748023783_14845516","92886373210_10150102748023783",-1,1,83282
"10150102748023783_26945895","92886373210_10150102748023783",-1,0,118124
"10150103603483211_4098019","92886373210_10150103603498211",-1,0,156326
"10150103603483211_4098020","92886373210_10150103603498211",-1,0,168535
"10150103603483211_4098025","92886373210_10150103603498211",-1,0,19193
"10150103603483211_4098030","92886373210_10150103603498211",-1,0,113195
"10150103603483211_4098037","92886373210_10150103603498211",-1,0,40094
"10150103603483211_4098043","92886373210_10150103603498211",-1,0,12105
"10150103603483211_4098055","92886373210_10150103603498211",-1,0,99391
"10150103603483211_4098057","92886373210_10150103603498211",-1,0,62968
"10150103603483211_4098062","92886373210_10150103603498211",-1,0,70888
"10150103603483211_4098063","92886373210_10150103603498211",-1,0,91089
"10150103603483211_4098072","92886373210_10150103603498211",-1,0,25465
"10150103603483211_4098077","92886373210_10150103603498211",-1,0,42848
"10150103603483211_4098080","92886373210_10150103603498211",-1,0,35076
"10150103603483211_4098081","92886373210_10150103603498211",-1,0,157927
"10150103603483211_4098085","92886373210_10150103603498211",-1,0,15953
"10150103603483211_4098086","92886373210_10150103603498211",-1,0,115782
"10150103603483211_4098091","92886373210_10150103603498211",-1,0,111077
"10150103603483211_4098097","92886373210_10150103603498211",-1,0,93195
"10150103603483211_4098104","92886373210_10150103603498211",-1,0,84674
"10150103603483211_4098111","92886373210_10150103603498211",-1,0,96273
"10150103603483211_4098114","92886373210_10150103603498211",-1,0,74571
"10150103603483211_4098117","92886373210_10150103603498211",-1,0,165393
"10150103603483211_4098121","92886373210_10150103603498211",-1,0,88554
"10150103603483211_4098128","92886373210_10150103603498211",-1,0,137006
"10150103603483211_4098129","92886373210_10150103603498211",-1,0,13702
"10150103603483211_4098139","92886373210_10150103603498211",-1,0,119025
"10150103603483211_4098143","92886373210_10150103603498211",-1,0,79492
"10150103603483211_4098150","92886373210_10150103603498211",-1,0,18482
"10150103603483211_4098151","92886373210_10150103603498211",-1,0,105888
"10150103603483211_4098152","92886373210_10150103603498211",-1,0,133503
"10150103603483211_4098162","92886373210_10150103603498211",-1,0,27139
"10150103603483211_4098164","92886373210_10150103603498211",-1,0,109937
"10150103603483211_4098170","92886373210_10150103603498211",-1,0,133632
"10150103603483211_4098171","92886373210_10150103603498211",-1,0,72851
"10150103603483211_4098172","92886373210_10150103603498211",-1,0,46556
"10150103603483211_4098174","92886373210_10150103603498211",-1,0,86823
"10150103603483211_4098179","92886373210_10150103603498211",-1,0,100614
"10150103603483211_4098181","92886373210_10150103603498211",-1,0,141002
